0.032745283	0.03001396	0.02817993	0.013999909	0.12260091	0.034225184	0.88966763	0.028043043	1.03	0.06288801	0.034225017	0.8834758	0.027125152	1.03	0.4708133	0.4758194	0.49142203	0.51954937	0.56410193	0.63246	0.7391478	0.9159304	1.03	1.03
0.009381097	-0.0003760811	-0.0014696419	0.016650414	0.5074209	1.0254568	0.101318985	-0.9717003	1.03	0.4089696	0.99447966	0.105543405	-0.9733014	1.03	0.47620437	0.48127168	0.49706513	0.5255365	0.5706339	0.63982797	0.7478205	0.9267651	1.03	1.03
0.03241352	0.07608199	0.05150981	0.0016264543	0.4860798	-0.19046107	-0.014170021	-0.9699998	0.030000001	0.34838554	-0.72832966	0.13561216	0.28078562	0.030000001	0.47496188	0.4800151	0.49576455	0.52415663	0.5691285	0.63812995	0.7458217	0.924268	1.03	1.03
0.04298161	0.05103919	0.038611427	-0.010529574	0.4054437	-0.97	0.10945001	1.0299997	0.030000001	0.38742495	0.529698	0.018186957	-0.97	1.03	0.47307566	0.47810745	0.49379015	0.5220619	0.56684303	0.63555205	0.74278724	0.92047715	1.03	1.03
0.06550752	0.07496481	0.05387327	-0.026470121	0.3242214	-0.97000015	0.18252984	0.63424885	1.03	0.36371985	-0.23679847	-0.09695217	-0.97000015	0.030000001	0.47049028	0.47549272	0.49108392	0.51919067	0.5637106	0.63201857	0.73862803	0.9152812	1.03	1.03
0.08463981	0.068631545	0.042617954	-0.050320506	0.31316733	-0.46725848	0.020051032	-0.9699998	1.03	0.3899262	0.3737782	-0.21269831	-0.97000015	0.030000001	0.46684444	0.47180545	0.4872676	0.5151417	0.55929315	0.62703586	0.73276293	0.90795386	1.03	1.03
0.10206154	0.06466138	0.0399197	-0.07074006	0.22569855	-0.9699997	-0.08581731	-0.97	0.030000001	0.46682844	1.0033681	-0.32529327	-0.9699999	0.030000001	0.4621344	0.46704194	0.4823374	0.50991094	0.55358636	0.62059855	0.72518575	0.8984878	1.03	1.03
0.096017495	0.017718874	0.022243205	-0.06077461	0.15656222	-0.82504976	0.039047867	1.0300004	0.030000001	0.54112506	1.0300001	-0.21759638	0.83992887	0.030000001	0.45781425	0.4626727	0.47781524	0.5051131	0.5483519	0.61469424	0.71823585	0.8898053	1.03	1.03
0.09909229	0.036054585	0.034508426	-0.09323038	0.08277711	-0.87432754	0.14133063	0.80779004	1.03	0.62035584	1.0300002	-0.33437416	-0.9699993	0.030000001	0.45201772	0.45681038	0.47174773	0.4986758	0.54132867	0.60677207	0.7089108	0.8781557	1.03	1.03
0.097649336	0.02715705	0.044066634	-0.06509578	0.12172583	0.3058312	0.0645726	-0.38710496	1.03	0.6995263	1.03	-0.4464135	-0.97	0.030000001	0.4475751	0.4523173	0.4670974	0.493742	0.5359459	0.6007004	0.70176387	0.86922705	1.03	1.03
0.092246115	0.019107133	0.056877892	-0.05399105	0.14212583	0.28993317	0.024169594	-0.3025534	1.03	0.7790041	1.03	-0.5638864	-0.9699999	0.030000001	0.44360855	0.4483057	0.46294543	0.4893369	0.53113985	0.59527934	0.6953827	0.8612553	1.03	1.03
0.084705204	0.014811253	0.07332061	-0.038619526	0.15922362	0.2457403	-0.005878061	-0.21655641	1.03	0.8585143	1.03	-0.6798625	-0.97	0.030000001	0.4403529	0.44501308	0.45953754	0.4857213	0.5271952	0.59082973	0.69014525	0.8547121	1.03	1.03
